"Site","Date_time","Temp","RH","Dewpoint"
"99","2018-02-04 09:40:00 -0800",25.5,49.5,14.2
"99","2018-02-04 09:50:00 -0800",32,34.5,14.4
"99","2018-02-04 10:00:00 -0800",29.5,34,12
"99","2018-02-04 10:10:00 -0800",25,40.5,10.7
"99","2018-02-04 10:20:00 -0800",24.5,41.5,10.6
"99","2018-02-04 10:30:00 -0800",25,40.5,10.7
"99","2018-02-04 10:40:00 -0800",24,44,11
"99","2018-02-04 10:50:00 -0800",22.5,45,10
"99","2018-02-04 11:00:00 -0800",22.5,45,10
"99","2018-02-04 11:10:00 -0800",23,45.5,10.6
"99","2018-02-04 11:20:00 -0800",23,46.5,10.9
"99","2018-02-04 11:30:00 -0800",23.5,43,10.2
"99","2018-02-04 11:40:00 -0800",23,43.5,9.9
"99","2018-02-04 11:50:00 -0800",23,44,10.1
"99","2018-02-04 12:00:00 -0800",23.5,41.5,9.7
"99","2018-02-04 12:10:00 -0800",23.5,41,9.5
"99","2018-02-04 12:20:00 -0800",23.5,41.5,9.7
"99","2018-02-04 12:30:00 -0800",23,41,9
"99","2018-02-04 12:40:00 -0800",24,40.5,9.8
"99","2018-02-04 12:50:00 -0800",23.5,41.5,9.7
"99","2018-02-04 13:00:00 -0800",23,41.5,9.2
"99","2018-02-04 13:10:00 -0800",24,39.5,9.4
"99","2018-02-04 13:20:00 -0800",23.5,41,9.5
"99","2018-02-04 13:30:00 -0800",23.5,40.5,9.3
"99","2018-02-04 13:40:00 -0800",23.5,41,9.5
"99","2018-02-04 13:50:00 -0800",23.5,40,9.1
"99","2018-02-04 14:00:00 -0800",24,39.5,9.4
"99","2018-02-04 14:10:00 -0800",26,37,10.2
"99","2018-02-04 14:20:00 -0800",24.5,38,9.3
"99","2018-02-04 14:30:00 -0800",24,38.5,9
"99","2018-02-04 14:40:00 -0800",24.5,38.5,9.5
"99","2018-02-04 14:50:00 -0800",26,36.5,10
"99","2018-02-04 15:00:00 -0800",24,38.5,9
"99","2018-02-04 15:10:00 -0800",25,38,9.7
"99","2018-02-04 15:20:00 -0800",24,38,8.8
"99","2018-02-04 15:30:00 -0800",25,37.5,9.5
"99","2018-02-04 15:40:00 -0800",23,41.5,9.2
"99","2018-02-04 15:50:00 -0800",22.5,41.5,8.8
"99","2018-02-04 16:00:00 -0800",22,44,9.2
"99","2018-02-04 16:10:00 -0800",21.5,43,8.4
"99","2018-02-04 16:20:00 -0800",21.5,43,8.4
"99","2018-02-04 16:30:00 -0800",21,45,8.6
"99","2018-02-04 16:40:00 -0800",21,45.5,8.8
"99","2018-02-04 16:50:00 -0800",20.5,45,8.2
"99","2018-02-04 17:00:00 -0800",20.5,47.5,9
"99","2018-02-04 17:10:00 -0800",19.5,49,8.5
"99","2018-02-04 17:20:00 -0800",19,50,8.4
"99","2018-02-04 17:30:00 -0800",18,53.5,8.4
"99","2018-02-04 17:40:00 -0800",17,56,8.2
"99","2018-02-04 17:50:00 -0800",16.5,59.5,8.6
"99","2018-02-04 18:00:00 -0800",15.5,62,8.3
"99","2018-02-04 18:10:00 -0800",15.5,63,8.5
"99","2018-02-04 18:20:00 -0800",15,64,8.3
"99","2018-02-04 18:30:00 -0800",14.5,64,7.8
"99","2018-02-04 18:40:00 -0800",14,68,8.2
"99","2018-02-04 18:50:00 -0800",14.5,66.5,8.3
"99","2018-02-04 19:00:00 -0800",14.5,65.5,8.1
"99","2018-02-04 19:10:00 -0800",14,65.5,7.6
"99","2018-02-04 19:20:00 -0800",14,65.5,7.6
"99","2018-02-04 19:30:00 -0800",13.5,66.5,7.4
"99","2018-02-04 19:40:00 -0800",14,65.5,7.6
"99","2018-02-04 19:50:00 -0800",13.5,66,7.3
"99","2018-02-04 20:00:00 -0800",13.5,66.5,7.4
"99","2018-02-04 20:10:00 -0800",13.5,65.5,7.2
"99","2018-02-04 20:20:00 -0800",14,66,7.8
"99","2018-02-04 20:30:00 -0800",13.5,67,7.5
"99","2018-02-04 20:40:00 -0800",12.5,69,7
"99","2018-02-04 20:50:00 -0800",13,69.5,7.6
"99","2018-02-04 21:00:00 -0800",13,68.5,7.3
"99","2018-02-04 21:10:00 -0800",13.5,68,7.7
"99","2018-02-04 21:20:00 -0800",13.5,67,7.5
"99","2018-02-04 21:30:00 -0800",14,66.5,7.9
"99","2018-02-04 21:40:00 -0800",13,67,7
"99","2018-02-04 21:50:00 -0800",13,69,7.5
"99","2018-02-04 22:00:00 -0800",13.5,67,7.5
"99","2018-02-04 22:10:00 -0800",13.5,67.5,7.6
"99","2018-02-04 22:20:00 -0800",12,71.5,7
"99","2018-02-04 22:30:00 -0800",11.5,73.5,6.9
"99","2018-02-04 22:40:00 -0800",11.5,75,7.2
"99","2018-02-04 22:50:00 -0800",13,70,7.7
"99","2018-02-04 23:00:00 -0800",12.5,70.5,7.3
"99","2018-02-04 23:10:00 -0800",11.5,74.5,7.1
"99","2018-02-04 23:20:00 -0800",12,73.5,7.4
"99","2018-02-04 23:30:00 -0800",12,72,7.1
"99","2018-02-04 23:40:00 -0800",13,69.5,7.6
"99","2018-02-04 23:50:00 -0800",12.5,70,7.2
"99","2018-02-05 00:00:00 -0800",12.5,70,7.2
"99","2018-02-05 00:10:00 -0800",12.5,69.5,7.1
"99","2018-02-05 00:20:00 -0800",12.5,69,7
"99","2018-02-05 00:30:00 -0800",13,68,7.2
"99","2018-02-05 00:40:00 -0800",13,68.5,7.3
"99","2018-02-05 00:50:00 -0800",13,68,7.2
"99","2018-02-05 01:00:00 -0800",12.5,69.5,7.1
"99","2018-02-05 01:10:00 -0800",12.5,70.5,7.3
"99","2018-02-05 01:20:00 -0800",12.5,71,7.4
"99","2018-02-05 01:30:00 -0800",12,70.5,6.8
"99","2018-02-05 01:40:00 -0800",11.5,72,6.6
"99","2018-02-05 01:50:00 -0800",11.5,73,6.8
"99","2018-02-05 02:00:00 -0800",11,74.5,6.6
"99","2018-02-05 02:10:00 -0800",11,75.5,6.8
"99","2018-02-05 02:20:00 -0800",12,72,7.1
"99","2018-02-05 02:30:00 -0800",11.5,74,7
"99","2018-02-05 02:40:00 -0800",11.5,73.5,6.9
"99","2018-02-05 02:50:00 -0800",12,71.5,7
"99","2018-02-05 03:00:00 -0800",11.5,73.5,6.9
"99","2018-02-05 03:10:00 -0800",12.5,69.5,7.1
"99","2018-02-05 03:20:00 -0800",12,71.5,7
"99","2018-02-05 03:30:00 -0800",12.5,69,7
"99","2018-02-05 03:40:00 -0800",11.5,72,6.6
"99","2018-02-05 03:50:00 -0800",11,75.5,6.8
"99","2018-02-05 04:00:00 -0800",11,75.5,6.8
"99","2018-02-05 04:10:00 -0800",12,73,7.3
"99","2018-02-05 04:20:00 -0800",11,74.5,6.6
"99","2018-02-05 04:30:00 -0800",11.5,74,7
"99","2018-02-05 04:40:00 -0800",11,76,6.9
"99","2018-02-05 04:50:00 -0800",11.5,75.5,7.3
"99","2018-02-05 05:00:00 -0800",11,76.5,7
"99","2018-02-05 05:10:00 -0800",10.5,78,6.8
"99","2018-02-05 05:20:00 -0800",12,75,7.7
"99","2018-02-05 05:30:00 -0800",12.5,72.5,7.7
"99","2018-02-05 05:40:00 -0800",12,73,7.3
"99","2018-02-05 05:50:00 -0800",11.5,74.5,7.1
"99","2018-02-05 06:00:00 -0800",11.5,76.5,7.5
"99","2018-02-05 06:10:00 -0800",11.5,76.5,7.5
"99","2018-02-05 06:20:00 -0800",11.5,75,7.2
"99","2018-02-05 06:30:00 -0800",12,74.5,7.6
"99","2018-02-05 06:40:00 -0800",12,74,7.5
"99","2018-02-05 06:50:00 -0800",11,74.5,6.6
"99","2018-02-05 07:00:00 -0800",9.5,80.5,6.3
"99","2018-02-05 07:10:00 -0800",10,80,6.7
"99","2018-02-05 07:20:00 -0800",10.5,79,7
"99","2018-02-05 07:30:00 -0800",11,77.5,7.2
"99","2018-02-05 07:40:00 -0800",11,76.5,7
"99","2018-02-05 07:50:00 -0800",11.5,77,7.6
"99","2018-02-05 08:00:00 -0800",12,77,8.1
"99","2018-02-05 08:10:00 -0800",12,75.5,7.8
"99","2018-02-05 08:20:00 -0800",12,75.5,7.8
"99","2018-02-05 08:30:00 -0800",12,76.5,8
"99","2018-02-05 08:40:00 -0800",12,77.5,8.2
"99","2018-02-05 08:50:00 -0800",13,74,8.5
"99","2018-02-05 09:00:00 -0800",14,71,8.8
"99","2018-02-05 09:10:00 -0800",15,71,9.8
"99","2018-02-05 09:20:00 -0800",16,68.5,10.2
"99","2018-02-05 09:30:00 -0800",17,64,10.1
"99","2018-02-05 09:40:00 -0800",25,43.5,11.7
"99","2018-02-05 09:50:00 -0800",30,36,13.3
"99","2018-02-05 10:00:00 -0800",34,33.5,15.7
"99","2018-02-05 10:10:00 -0800",29.5,36,12.9
"99","2018-02-05 10:20:00 -0800",27,41,12.6
"99","2018-02-05 10:30:00 -0800",27,40.5,12.4
"99","2018-02-05 10:40:00 -0800",26.5,40.5,12
"99","2018-02-05 10:50:00 -0800",24.5,45,11.8
"99","2018-02-05 11:00:00 -0800",24.5,46.5,12.3
"99","2018-02-05 11:10:00 -0800",24.5,45.5,12
"99","2018-02-05 11:20:00 -0800",25,42.5,11.4
"99","2018-02-05 11:30:00 -0800",24.5,41,10.4
"99","2018-02-05 11:40:00 -0800",24.5,40,10
"99","2018-02-05 11:50:00 -0800",24.5,40.5,10.2
"99","2018-02-05 12:00:00 -0800",25,37.5,9.5
"99","2018-02-05 12:10:00 -0800",25.5,36.5,9.5
"99","2018-02-05 12:20:00 -0800",26,37,10.2
"99","2018-02-05 12:30:00 -0800",25.5,38,10.1
"99","2018-02-05 12:40:00 -0800",26,36.5,10
"99","2018-02-05 12:50:00 -0800",24.5,36,8.5
"99","2018-02-05 13:00:00 -0800",24.5,37,8.9
"99","2018-02-05 13:10:00 -0800",27,36.5,10.9
"99","2018-02-05 13:20:00 -0800",26,36,9.8
"99","2018-02-05 13:30:00 -0800",25.5,36.5,9.5
"99","2018-02-05 13:40:00 -0800",25.5,35.5,9.1
"99","2018-02-05 13:50:00 -0800",25.5,36,9.3
"99","2018-02-05 14:00:00 -0800",26,36,9.8
"99","2018-02-05 14:10:00 -0800",27,36,10.7
"99","2018-02-05 14:20:00 -0800",26.5,37.5,10.8
"99","2018-02-05 14:30:00 -0800",25.5,37,9.7
"99","2018-02-05 14:40:00 -0800",25.5,40,10.9
"99","2018-02-05 14:50:00 -0800",25,38.5,9.9
"99","2018-02-05 15:00:00 -0800",24.5,39,9.6
"99","2018-02-05 15:10:00 -0800",26.5,38.5,11.2
"99","2018-02-05 15:20:00 -0800",25,40,10.5
"99","2018-02-05 15:30:00 -0800",25.5,38,10.1
"99","2018-02-05 15:40:00 -0800",23.5,42,9.9
"99","2018-02-05 15:50:00 -0800",23,43,9.8
"99","2018-02-05 16:00:00 -0800",22.5,44,9.6
"99","2018-02-05 16:10:00 -0800",22,42,8.5
"99","2018-02-05 16:20:00 -0800",22,42,8.5
"99","2018-02-05 16:30:00 -0800",22,44,9.2
"99","2018-02-05 16:40:00 -0800",22,43.5,9
"99","2018-02-05 16:50:00 -0800",22,47.5,10.3
"99","2018-02-05 17:00:00 -0800",21,50.5,10.3
"99","2018-02-05 17:10:00 -0800",20,53.5,10.3
"99","2018-02-05 17:20:00 -0800",19.5,50.5,9
"99","2018-02-05 17:30:00 -0800",19,52.5,9.1
"99","2018-02-05 17:40:00 -0800",18,55.5,9
"99","2018-02-05 17:50:00 -0800",17.5,55,8.4
"99","2018-02-05 18:00:00 -0800",17,55.5,8
"99","2018-02-05 18:10:00 -0800",16.5,52.5,6.8
"99","2018-02-05 18:20:00 -0800",16.5,54,7.2
"99","2018-02-05 18:30:00 -0800",15.5,63,8.5
"99","2018-02-05 18:40:00 -0800",15.5,61.5,8.1
"99","2018-02-05 18:50:00 -0800",16.5,53.5,7
"99","2018-02-05 19:00:00 -0800",16,57,7.5
"99","2018-02-05 19:10:00 -0800",14,60,6.4
"99","2018-02-05 19:20:00 -0800",15.5,55,6.5
"99","2018-02-05 19:30:00 -0800",14,63,7.1
"99","2018-02-05 19:40:00 -0800",13,66,6.8
"99","2018-02-05 19:50:00 -0800",13.5,63,6.6
"99","2018-02-05 20:00:00 -0800",13.5,64.5,6.9
"99","2018-02-05 20:10:00 -0800",13,66,6.8
"99","2018-02-05 20:20:00 -0800",13.5,61.5,6.3
"99","2018-02-05 20:30:00 -0800",14.5,59,6.6
"99","2018-02-05 20:40:00 -0800",12.5,65,6.1
"99","2018-02-05 20:50:00 -0800",12,67,6.1
"99","2018-02-05 21:00:00 -0800",13,62,5.9
"99","2018-02-05 21:10:00 -0800",13.5,62,6.4
"99","2018-02-05 21:20:00 -0800",11.5,68,5.8
"99","2018-02-05 21:30:00 -0800",11,71.5,6.1
"99","2018-02-05 21:40:00 -0800",11.5,69,6
"99","2018-02-05 21:50:00 -0800",12,68,6.3
"99","2018-02-05 22:00:00 -0800",12,68.5,6.4
"99","2018-02-05 22:10:00 -0800",12,68.5,6.4
"99","2018-02-05 22:20:00 -0800",12,67,6.1
"99","2018-02-05 22:30:00 -0800",11,70.5,5.9
"99","2018-02-05 22:40:00 -0800",11,71,6
"99","2018-02-05 22:50:00 -0800",12,69,6.5
"99","2018-02-05 23:00:00 -0800",11.5,69,6
"99","2018-02-05 23:10:00 -0800",11,73.5,6.5
"99","2018-02-05 23:20:00 -0800",11,72.5,6.3
"99","2018-02-05 23:30:00 -0800",11.5,71,6.4
"99","2018-02-05 23:40:00 -0800",12,70.5,6.8
"99","2018-02-05 23:50:00 -0800",10.5,73,5.9
"99","2018-02-06 00:00:00 -0800",11,73,6.4
"99","2018-02-06 00:10:00 -0800",12,70,6.7
"99","2018-02-06 00:20:00 -0800",12,70.5,6.8
"99","2018-02-06 00:30:00 -0800",12,69,6.5
"99","2018-02-06 00:40:00 -0800",12.5,68.5,6.9
"99","2018-02-06 00:50:00 -0800",11,70,5.7
"99","2018-02-06 01:00:00 -0800",9.5,75.5,5.4
"99","2018-02-06 01:10:00 -0800",9.5,80.5,6.3
"99","2018-02-06 01:20:00 -0800",10.5,77.5,6.7
"99","2018-02-06 01:30:00 -0800",12.5,71,7.4
"99","2018-02-06 01:40:00 -0800",12,72,7.1
"99","2018-02-06 01:50:00 -0800",12.5,70,7.2
"99","2018-02-06 02:00:00 -0800",12.5,71,7.4
"99","2018-02-06 02:10:00 -0800",12,72.5,7.2
"99","2018-02-06 02:20:00 -0800",12,72,7.1
"99","2018-02-06 02:30:00 -0800",11,74.5,6.6
"99","2018-02-06 02:40:00 -0800",10.5,77,6.6
"99","2018-02-06 02:50:00 -0800",11,75.5,6.8
"99","2018-02-06 03:00:00 -0800",11,75,6.7
"99","2018-02-06 03:10:00 -0800",11,75.5,6.8
"99","2018-02-06 03:20:00 -0800",11.5,74.5,7.1
"99","2018-02-06 03:30:00 -0800",11,72,6.2
"99","2018-02-06 03:40:00 -0800",9.5,78,5.9
"99","2018-02-06 03:50:00 -0800",10,80,6.7
"99","2018-02-06 04:00:00 -0800",10.5,77.5,6.7
"99","2018-02-06 04:10:00 -0800",10.5,73,5.9
"99","2018-02-06 04:20:00 -0800",11,71,6
"99","2018-02-06 04:30:00 -0800",11,68,5.3
"99","2018-02-06 04:40:00 -0800",11.5,67,5.6
"99","2018-02-06 04:50:00 -0800",11.5,66.5,5.5
"99","2018-02-06 05:00:00 -0800",11,66.5,5
"99","2018-02-06 05:10:00 -0800",11,64,4.5
"99","2018-02-06 05:20:00 -0800",12,59.5,4.4
"99","2018-02-06 05:30:00 -0800",12,58.5,4.1
"99","2018-02-06 05:40:00 -0800",12,59,4.2
"99","2018-02-06 05:50:00 -0800",10.5,64,4
"99","2018-02-06 06:00:00 -0800",11,60.5,3.7
"99","2018-02-06 06:10:00 -0800",11,63,4.2
"99","2018-02-06 06:20:00 -0800",10.5,62,3.5
"99","2018-02-06 06:30:00 -0800",10.5,62,3.5
"99","2018-02-06 06:40:00 -0800",10.5,61.5,3.4
"99","2018-02-06 06:50:00 -0800",10.5,61.5,3.4
"99","2018-02-06 07:00:00 -0800",10,63.5,3.4
"99","2018-02-06 07:10:00 -0800",10,63,3.3
"99","2018-02-06 07:20:00 -0800",11,57.5,2.9
"99","2018-02-06 07:30:00 -0800",10.5,60.5,3.2
"99","2018-02-06 07:40:00 -0800",10.5,59.5,3
"99","2018-02-06 07:50:00 -0800",10.5,57,2.4
"99","2018-02-06 08:00:00 -0800",10.5,59.5,3
"99","2018-02-06 08:10:00 -0800",11,59,3.3
"99","2018-02-06 08:20:00 -0800",11,58,3.1
"99","2018-02-06 08:30:00 -0800",11,57,2.8
"99","2018-02-06 08:40:00 -0800",11.5,58,3.5
"99","2018-02-06 08:50:00 -0800",12,56.5,3.6
"99","2018-02-06 09:00:00 -0800",12.5,58,4.5
"99","2018-02-06 09:10:00 -0800",13.5,54.5,4.5
"99","2018-02-06 09:20:00 -0800",15,49.5,4.5
"99","2018-02-06 09:30:00 -0800",15,57,6.6
"99","2018-02-06 09:40:00 -0800",24.5,38.5,9.5
"99","2018-02-06 09:50:00 -0800",29.5,27,8.5
"99","2018-02-06 10:00:00 -0800",31.5,23,7.9
"99","2018-02-06 10:10:00 -0800",28.5,25,6.6
"99","2018-02-06 10:20:00 -0800",25,30.5,6.5
"99","2018-02-06 10:30:00 -0800",25,27.5,5
"99","2018-02-06 10:40:00 -0800",24,29.5,5.1
"99","2018-02-06 10:50:00 -0800",23,31,5
"99","2018-02-06 11:00:00 -0800",22,30,3.6
"99","2018-02-06 11:10:00 -0800",21.5,30.5,3.4
"99","2018-02-06 11:20:00 -0800",21,27.5,1.6
"99","2018-02-06 11:30:00 -0800",21.5,28.5,2.5
"99","2018-02-06 11:40:00 -0800",21.5,29,2.7
"99","2018-02-06 11:50:00 -0800",21.5,28.5,2.5
"99","2018-02-06 12:00:00 -0800",21.5,28.5,2.5
"99","2018-02-06 12:10:00 -0800",21.5,28.5,2.5
"99","2018-02-06 12:20:00 -0800",22.5,26.5,2.3
"99","2018-02-06 12:30:00 -0800",22,30,3.6
"99","2018-02-06 12:40:00 -0800",22.5,27,2.6
"99","2018-02-06 12:50:00 -0800",22.5,27.5,2.8
"99","2018-02-06 13:00:00 -0800",22,27,2.2
"99","2018-02-06 13:10:00 -0800",24.5,25.5,3.5
"99","2018-02-06 13:20:00 -0800",23.5,27.5,3.7
"99","2018-02-06 13:30:00 -0800",23,27.5,3.3
"99","2018-02-06 13:40:00 -0800",22.5,25,1.5
"99","2018-02-06 13:50:00 -0800",23.5,27.5,3.7
"99","2018-02-06 14:00:00 -0800",24,24.5,2.5
"99","2018-02-06 14:10:00 -0800",24.5,26,3.8
"99","2018-02-06 14:20:00 -0800",24,26.5,3.6
"99","2018-02-06 14:30:00 -0800",24,25.5,3.1
"99","2018-02-06 14:40:00 -0800",23.5,24,1.8
"99","2018-02-06 14:50:00 -0800",24,25.5,3.1
"99","2018-02-06 15:00:00 -0800",24,26.5,3.6
"99","2018-02-06 15:10:00 -0800",24.5,24.5,2.9
"99","2018-02-06 15:20:00 -0800",24,26,3.3
"99","2018-02-06 15:30:00 -0800",25,24.5,3.3
"99","2018-02-06 15:40:00 -0800",22.5,27,2.6
"99","2018-02-06 15:50:00 -0800",21.5,28.5,2.5
"99","2018-02-06 16:00:00 -0800",21,28,1.8
"99","2018-02-06 16:10:00 -0800",21,29.5,2.5
"99","2018-02-06 16:20:00 -0800",20.5,28,1.4
"99","2018-02-06 16:30:00 -0800",20.5,28.5,1.6
"99","2018-02-06 16:40:00 -0800",20.5,29.5,2.1
"99","2018-02-06 16:50:00 -0800",20,30.5,2.1
"99","2018-02-06 17:00:00 -0800",20,31,2.4
"99","2018-02-06 17:10:00 -0800",19,32.5,2.2
"99","2018-02-06 17:20:00 -0800",18,37.5,3.3
"99","2018-02-06 17:30:00 -0800",16.5,39.5,2.7
"99","2018-02-06 17:40:00 -0800",16,40,2.4
"99","2018-02-06 17:50:00 -0800",15,45,3.2
"99","2018-02-06 18:00:00 -0800",15,44,2.9
"99","2018-02-06 18:10:00 -0800",14,47,2.9
"99","2018-02-06 18:20:00 -0800",14,47,2.9
"99","2018-02-06 18:30:00 -0800",14,46,2.6
"99","2018-02-06 18:40:00 -0800",14,45.5,2.4
"99","2018-02-06 18:50:00 -0800",14.5,43,2.1
"99","2018-02-06 19:00:00 -0800",14,43.5,1.8
"99","2018-02-06 19:10:00 -0800",14,45,2.3
"99","2018-02-06 19:20:00 -0800",14,43,1.6
"99","2018-02-06 19:30:00 -0800",14,43.5,1.8
"99","2018-02-06 19:40:00 -0800",14,44,2
"99","2018-02-06 19:50:00 -0800",14,44,2
"99","2018-02-06 20:00:00 -0800",13.5,44.5,1.7
"99","2018-02-06 20:10:00 -0800",13.5,45.5,2
"99","2018-02-06 20:20:00 -0800",13.5,45.5,2
"99","2018-02-06 20:30:00 -0800",13.5,45,1.8
"99","2018-02-06 20:40:00 -0800",13.5,44,1.5
"99","2018-02-06 20:50:00 -0800",14,43.5,1.8
"99","2018-02-06 21:00:00 -0800",13.5,44,1.5
"99","2018-02-06 21:10:00 -0800",13.5,42.5,1
"99","2018-02-06 21:20:00 -0800",13.5,43.5,1.3
"99","2018-02-06 21:30:00 -0800",14,40,0.6
"99","2018-02-06 21:40:00 -0800",13,43.5,0.9
"99","2018-02-06 21:50:00 -0800",13,45,1.4
"99","2018-02-06 22:00:00 -0800",13,46,1.7
"99","2018-02-06 22:10:00 -0800",13,45.5,1.5
"99","2018-02-06 22:20:00 -0800",13,44.5,1.2
"99","2018-02-06 22:30:00 -0800",13,44,1
"99","2018-02-06 22:40:00 -0800",13.5,45,1.8
"99","2018-02-06 22:50:00 -0800",13,44.5,1.2
"99","2018-02-06 23:00:00 -0800",13,43.5,0.9
"99","2018-02-06 23:10:00 -0800",13,43.5,0.9
"99","2018-02-06 23:20:00 -0800",13,44.5,1.2
"99","2018-02-06 23:30:00 -0800",13,43,0.7
"99","2018-02-06 23:40:00 -0800",13.5,42,0.9
"99","2018-02-06 23:50:00 -0800",13.5,42.5,1
"99","2018-02-07 00:00:00 -0800",13,44.5,1.2
"99","2018-02-07 00:10:00 -0800",13,44,1
"99","2018-02-07 00:20:00 -0800",13,44.5,1.2
"99","2018-02-07 00:30:00 -0800",13,42.5,0.6
"99","2018-02-07 00:40:00 -0800",13,42.5,0.6
"99","2018-02-07 00:50:00 -0800",13,43.5,0.9
"99","2018-02-07 01:00:00 -0800",13,43,0.7
"99","2018-02-07 01:10:00 -0800",13,43,0.7
"99","2018-02-07 01:20:00 -0800",13,41.5,0.2
"99","2018-02-07 01:30:00 -0800",13,42.5,0.6
"99","2018-02-07 01:40:00 -0800",13,43.5,0.9
"99","2018-02-07 01:50:00 -0800",12.5,44,0.6
"99","2018-02-07 02:00:00 -0800",12.5,44,0.6
"99","2018-02-07 02:10:00 -0800",12.5,44.5,0.8
"99","2018-02-07 02:20:00 -0800",12,45,0.5
"99","2018-02-07 02:30:00 -0800",11.5,45.5,0.1
"99","2018-02-07 02:40:00 -0800",12,44,0.1
"99","2018-02-07 02:50:00 -0800",12,43.5,0
"99","2018-02-07 03:00:00 -0800",12,46,0.8
"99","2018-02-07 03:10:00 -0800",12,45,0.5
"99","2018-02-07 03:20:00 -0800",11.5,46.5,0.4
"99","2018-02-07 03:30:00 -0800",11,46,-0.2
"99","2018-02-07 03:40:00 -0800",11.5,45.5,0.1
"99","2018-02-07 03:50:00 -0800",10.5,48,0
"99","2018-02-07 04:00:00 -0800",10.5,50.5,0.7
"99","2018-02-07 04:10:00 -0800",10.5,50,0.5
"99","2018-02-07 04:20:00 -0800",11,49.5,0.9
"99","2018-02-07 04:30:00 -0800",11,48,0.4
"99","2018-02-07 04:40:00 -0800",10.5,49,0.3
"99","2018-02-07 04:50:00 -0800",10.5,49.5,0.4
"99","2018-02-07 05:00:00 -0800",11,48.5,0.6
"99","2018-02-07 05:10:00 -0800",11.5,47,0.6
"99","2018-02-07 05:20:00 -0800",11.5,46.5,0.4
"99","2018-02-07 05:30:00 -0800",11.5,46,0.3
"99","2018-02-07 05:40:00 -0800",11.5,45.5,0.1
"99","2018-02-07 05:50:00 -0800",11.5,46.5,0.4
"99","2018-02-07 06:00:00 -0800",10,52,0.6
"99","2018-02-07 06:10:00 -0800",10,51.5,0.5
"99","2018-02-07 06:20:00 -0800",9.5,51.5,0
"99","2018-02-07 06:30:00 -0800",10,52.5,0.7
"99","2018-02-07 06:40:00 -0800",9,53.5,0.1
"99","2018-02-07 06:50:00 -0800",9.5,54.5,0.8
"99","2018-02-07 07:00:00 -0800",9.5,54.5,0.8
"99","2018-02-07 07:10:00 -0800",10,53.5,1
"99","2018-02-07 07:20:00 -0800",10,52.5,0.7
"99","2018-02-07 07:30:00 -0800",10,53.5,1
"99","2018-02-07 07:40:00 -0800",10,54.5,1.3
"99","2018-02-07 07:50:00 -0800",9,57,1
"99","2018-02-07 08:00:00 -0800",10,53.5,1
"99","2018-02-07 08:10:00 -0800",10,56,1.6
"99","2018-02-07 08:20:00 -0800",10.5,57.5,2.5
"99","2018-02-07 08:30:00 -0800",10.5,57,2.4
"99","2018-02-07 08:40:00 -0800",11.5,57,3.3
"99","2018-02-07 08:50:00 -0800",11.5,58,3.5
"99","2018-02-07 09:00:00 -0800",12.5,53.5,3.3
"99","2018-02-07 09:10:00 -0800",13,56,4.4
"99","2018-02-07 09:20:00 -0800",14.5,54.5,5.4
"99","2018-02-07 09:30:00 -0800",15.5,48,4.5
"99","2018-02-07 09:40:00 -0800",22.5,37,7.1
"99","2018-02-07 09:50:00 -0800",28,30,8.8
"99","2018-02-07 10:00:00 -0800",30,24,7.2
"99","2018-02-07 10:10:00 -0800",26.5,27,6
"99","2018-02-07 10:20:00 -0800",24,30.5,5.6
"99","2018-02-07 10:30:00 -0800",25,29,5.7
"99","2018-02-07 10:40:00 -0800",23.5,31.5,5.6
"99","2018-02-07 10:50:00 -0800",22.5,33.5,5.7
"99","2018-02-07 11:00:00 -0800",21.5,32.5,4.3
"99","2018-02-07 11:10:00 -0800",21,34,4.6
"99","2018-02-07 11:20:00 -0800",20.5,33.5,3.9
"99","2018-02-07 11:30:00 -0800",20.5,36,4.9
"99","2018-02-07 11:40:00 -0800",20.5,36,4.9
"99","2018-02-07 11:50:00 -0800",21,36,5.4
"99","2018-02-07 12:00:00 -0800",22,31.5,4.3
"99","2018-02-07 12:10:00 -0800",21,35,5
"99","2018-02-07 12:20:00 -0800",21.5,35,5.4
"99","2018-02-07 12:30:00 -0800",21.5,33.5,4.8
"99","2018-02-07 12:40:00 -0800",21.5,33,4.6
"99","2018-02-07 12:50:00 -0800",22,33.5,5.2
"99","2018-02-07 13:00:00 -0800",21.5,34,5
"99","2018-02-07 13:10:00 -0800",23.5,31,5.4
"99","2018-02-07 13:20:00 -0800",22.5,32.5,5.2
"99","2018-02-07 13:30:00 -0800",22,34.5,5.6
"99","2018-02-07 13:40:00 -0800",22,34.5,5.6
"99","2018-02-07 13:50:00 -0800",22,34.5,5.6
"99","2018-02-07 14:00:00 -0800",23,36,7.1
"99","2018-02-07 14:10:00 -0800",24,31,5.8
"99","2018-02-07 14:20:00 -0800",24,32.5,6.5
"99","2018-02-07 14:30:00 -0800",23,32.5,5.7
"99","2018-02-07 14:40:00 -0800",22.5,33.5,5.7
"99","2018-02-07 14:50:00 -0800",23,33.5,6.1
"99","2018-02-07 15:00:00 -0800",24,31.5,6.1
"99","2018-02-07 15:10:00 -0800",25,31,6.7
"99","2018-02-07 15:20:00 -0800",23.5,31,5.4
"99","2018-02-07 15:30:00 -0800",24.5,30.5,6
"99","2018-02-07 15:40:00 -0800",22.5,33.5,5.7
"99","2018-02-07 15:50:00 -0800",21.5,36,5.8
